"id" "timeL" "timeR" "time" "x1" "x2" "x3" "x4" "x5" "x6" "x7" "x8" "x9" "x10" "status"
"23" 23 0 0.0604021165054291 0.0333735793047198 -1.50262451291187 -2.01913035952296 -0.509101326270536 0.718191240922796 -0.942944811478566 0.270781873389124 0.650102232893639 0.514780928256698 0.612274978873726 1.98309794388409 3
"24" 24 0.0723950590472668 0.213071475271136 0.184460240256923 1.85837509699886 0.0213037123381526 -0.984342880736065 -1.22212962833422 -0.250309963724919 0.316862149059387 -0.438825777010714 0.305931646699309 -1.06617570593572 -0.0497791442166119 3
"25" 25 0.958033724455163 9999 1.08059010762907 -0.378174385169628 -0.206383142986458 0.310837944173915 0.942522699659362 -1.07356367613539 0.323094740115664 -0.0939799400210695 0.904226279889534 -0.329466113930755 0.676836073038614 0
"26" 26 0 0.346451268997043 0.255790608274473 -0.350334917810753 -0.813247386152014 -0.20460731682375 -1.21347696061953 0.0553926632151645 0.33775653214288 1.52949889743769 0.206101262989763 0.394198130347093 1.43279677984056 3
"27" 27 0.320957402465865 0.658707382855937 0.367641446764462 0.111378856626397 -0.299852661051229 -0.465647105873373 -0.385084946557363 -0.70053388997831 -0.575525136375459 -1.22253952825319 -0.576754610044241 0.56322430088724 -0.819700017479706 3
"28" 28 0.076431707944721 0.591458896175027 0.290471898033232 0.519855110046132 -0.548404765249156 -0.0379789204559463 -0.365267479700174 0.222932643735998 -0.983328635152287 -0.328724098252915 0.255179121331809 0.424899589502183 0.534276877008698 3
"29" 29 0.226105661829934 0.730892337160185 0.322010641513868 0.851434051392704 0.171898137504482 -1.04371898102026 -1.62398963810953 -1.09524063240904 -2.03040232721598 0.00779918852930875 1.1214044270554 0.0419538989894814 -0.0528364000130213 3
"30" 30 0.0221383876632899 0.149272692156956 0.0658783752779746 -0.901972708010717 -0.157340684648484 -0.178152072321775 0.290172187082971 1.38257245673124 2.90067168099868 2.10566316225214 1.63274955117716 -0.315008364092247 0.464418748348201 3
"31" 31 0.515426210593432 0.656909905839711 0.525006293604705 -0.984933087857657 -0.482528789850986 -0.637368141381836 -0.0934313770361356 1.44832110238248 0.186257121412412 1.60317734037133 3.52859440982977 0.578544923447322 0.688908609379771 3
"32" 32 0.0276042097248137 0.0651875548064709 0.0392517445285027 0.686336121566026 -0.0890214721995418 0.722209431068063 -0.110303780664677 -0.491453447432586 0.672088217920163 -0.926535293155013 0.628840005091181 0.691230340887094 2.55925356555725 3
"33" 33 0 0.218553471611813 0.0796574845723735 0.896878157565939 -1.50550467757729 -1.27664963331083 -0.200773033001917 -0.387192092961366 -0.67241376042192 0.916114399031884 0.707873755740469 0.616271003906508 0.70767316397751 3
"34" 34 0.604969629319385 0.666649932274595 0.642107126612265 0.32614493026218 0.316700958972521 -0.144793251098512 0.667636088668152 1.08340975603237 0.204353087837134 0.524287804811687 -0.697981962572801 0.481748488053171 -1.26553817106677 3
"35" 35 0 0.0185792241245508 0.0103228307035839 0.827828823330005 0.83013215998868 0.954493270534319 0.47477988836069 1.81780985095456 -0.473070859018656 -0.889098012890368 -1.82702288453759 -0.652909305021115 0.586107520861274 3
"36" 36 0.210500897374004 0.322726228274405 0.272745822458592 1.6171544168611 -0.163674929242312 0.326831486151026 0.112882415799174 -0.29271081740737 -1.2601103896138 0.261239175479334 -0.374874661411658 -0.919644298574682 0.852276966873725 3
"37" 37 0.0615500572603196 0.257229454815388 0.117757330914056 1.86829838488391 1.02968460201371 0.495430436310827 1.35162333682368 -0.236310588848622 1.60997858747926 1.42232221806432 1.13974632168724 1.56647743836384 1.21469199435742 3
"38" 38 0.0078930847812444 0.295284459600225 0.129439578704535 1.02412692773153 0.88342269024444 0.370603565606639 0.283949458862734 1.52629298995323 1.3050707804405 2.28577480526132 0.467051255786697 0.312253667845168 -0.490445278427712 3
"39" 39 0 0.313041693996638 0.138053431200649 2.21871702480868 1.15689367421528 1.84076183065061 0.755731430062058 0.271257818338585 -0.368250157027302 -0.283738446110168 -0.555242809128922 -0.157977950033572 -0.848599914033048 3
"40" 40 0 0.082676600664854 0.0498620944763407 -1.3395897009675 -0.922294674550321 -1.64383182945615 -0.232225183137385 -0.13407776191865 -0.648481458564084 -2.46852687138533 0.506250393991785 1.43513259571904 0.766904089135831 3
"41" 41 0.402647263137624 0.508975993376225 0.44044493689227 -1.0146276590288 -1.26896410211503 -0.945152370868147 1.76652462196005 3.02568349226655 0.0288510896834455 1.4280834276497 0.730988712948063 0.704051653342067 0.388061680477688 3
"42" 42 0.152004906674847 0.227979770628735 0.169957116964316 -0.0720205821255148 -0.568431770751525 0.273038541654505 -0.794185215757027 -1.63880046833799 -0.923206275754637 1.91150944842603 0.639632755360385 -0.0859710296513811 0.537779784950805 3
"43" 43 0.0740988734178245 0.280135826440528 0.0809396069803575 -0.546597976589885 0.756538359031706 1.25834214792496 -0.231930754265623 0.298058078653451 -0.0926885326461605 -0.24556875152843 1.91712260331203 3.41645337790615 1.70023966649852 3
"44" 44 0.0128449238836765 0.0876470061484724 0.028682667015391 0.621368310386537 0.754539684372678 0.533815672927309 0.279242569836344 -0.703887360420438 -1.00280479178109 -0.28933410324298 -0.994946734892372 -0.174447396330254 0.195599885398017 3
"45" 45 0.00989247485995293 0.145403059199452 0.119966860693974 0.326456090437374 -0.142101402736111 0.390529562938413 -0.686805998356955 1.24711561519874 0.936000047931497 0.479308099334849 0.550736706455498 -0.807701370197367 -0.207767512317812 3
"46" 46 0.00793248857371509 0.0706255442928523 0.0601869546649086 1.90307795911011 0.732416419144118 0.259264238943653 2.78218815459178 3.1253050417401 2.41281846103834 0.907343649931318 0.622514355015149 0.970136464756828 0.389978218146992 3
"47" 47 0.0538809758145362 0.126013215398416 0.0594070287748058 0.111386327881566 -0.936062329401951 -0.780403357616628 0.497090694784197 -0.262862674493729 -1.1097580972298 -1.67155350165991 -0.346497879719015 0.0789540623896797 1.19194252020519 3
"48" 48 0 0.0238307530526072 0.00909149585486776 -0.938640883098564 0.453544675530378 0.654822422210854 2.13308206701182 1.25057819726158 -0.310561888589905 -0.35800346808994 1.0693732031125 -1.35891487190888 -0.583989960902895 3
"49" 49 0 0.260046419687569 0.135111475581079 0.587216552652613 -0.0140545986476573 1.16010460178822 0.175972418699832 -0.151942324666842 0.16130283874609 -0.711575535155951 -0.409183163753467 0.290902772356218 1.36086449670239 3
"50" 50 0.172471875092015 0.509670053841546 0.234726510702082 0.657301928869206 0.223094484068133 -0.604398826032399 0.176426934721185 1.03635391151468 1.39580131782829 1.33256657763851 -0.549538341918794 -1.08386329247776 -1.0655437278186 3
"51" 51 0.436063445638865 0.526742147747427 0.520280700085124 0.12327374472313 -0.511467420355249 -0.335579511340832 0.142470176087676 -0.5383793716108 -0.214260455127743 0.225646539875889 0.576028377943855 -0.21979010861281 -1.69971842877151 3
"52" 52 0.493007091339678 0.749739654595032 0.67593064237325 -1.43117664130978 -0.647801050828613 -1.58530966310933 -1.21825876850823 -3.08591968941808 -0.906638807299023 -0.697053398002095 -0.141620547489522 4.99441516043087e-05 -0.0457489099568271 3
"53" 53 0.0661827272269875 0.362218199996278 0.122657684128772 1.5932472348367 1.71491306284928 -0.316471496339249 0.313846074570229 2.63314036239746 1.38489462732693 0.734021864472635 -0.366092610673408 1.21576860432127 1.04416868126111 3
"54" 54 0.225154240615666 0.457863890798762 0.354448143586613 0.622215387637634 -0.110651484871011 0.740532465165654 0.327087725290589 -0.139886622612682 -0.904973896573867 -0.505643220438556 -0.250743703117484 0.282962532038106 0.932938917815923 3
"55" 55 0.408993085380644 0.545641854638234 0.411046435506135 0.555230406169817 0.68022195608832 -0.474755872242305 -1.40976670576678 -1.21040164789318 -2.71512357723817 -1.92475931934701 -0.0938975686909579 0.340469365575883 -0.707811350615545 3
"56" 56 0 0.320918650133535 0.14283140028319 0.490538747776621 1.17045311211287 1.47242765087255 0.3898041629811 0.84327072261263 0.538860599979827 -0.33459754484675 -0.177269962120288 0.664607969756826 0.0952943455376301 3
"57" 57 0.667975422693416 0.791912684449926 0.688653159889731 -1.0339008099908 0.0428929392609378 0.52794086745253 -0.308810648622865 0.278057495699087 -0.501646933686144 -0.111287731499081 -0.513887534753749 -1.13692965863716 0.74243002913334 3
"58" 58 0.613715809769928 0.868699626065791 0.778521523089207 -0.675758108869523 -1.99211799226062 0.323621072659098 -0.173803260279713 0.369878259797194 -1.54701803675888 -0.342020993803007 -0.351580886702312 -2.04283915336732 -1.51366175399593 3
"59" 59 0.790326815797016 9999 1.00195294087611 0.362514301889849 0.107365995460731 0.383620647862525 1.19121936515793 0.691355988224281 0.45304510846357 -1.03154984801858 -1.32913871844171 -0.637952780074754 -0.54195109095006 0
"60" 60 0.148397654294968 0.309636623365805 0.170696658367484 1.00114000057116 -0.00501898873708465 -0.396453483510997 0.40226981474787 0.593603597231937 1.25496758687267 0.145480083312693 1.18264057605312 0.651114317689049 -0.480304529376519 3
"61" 61 0.955673227552325 9999 5.36959886956264 -0.968041598385528 0.055503555797663 -0.251730533747758 0.664813211169901 1.03172700084082 0.434116913648919 -1.50160385679815 -2.27954870240306 -1.8446102678491 -0.200544220341507 0
"62" 62 0 0.0754500722978264 0.0350212204619909 -1.0140490418609 0.295474801499502 1.00577206348827 -0.140563220407347 0.791815092173483 -0.0883334304919924 1.09755322908903 -0.083701281498861 -0.143306707772485 -1.06714942766355 3
"63" 63 0.0693169818259776 0.271594745106995 0.250700186341783 0.248119402979351 -0.390696912994259 0.834489083578653 0.929090291034344 0.10164225051477 0.789797840992252 0.250875666335169 1.53358738980169 0.383162871437706 1.50033113173362 3
"64" 64 0.0116292133461684 0.0620793637353927 0.0136254231293299 1.67626861308361 1.55692466735893 1.92419096299934 2.70926569158397 1.88308216959072 0.34825349260553 0.532798245241079 0.464853953561389 -0.408085503442302 1.07207676602143 3
"65" 65 0.928239864762872 9999 1.401027177101 0.585399142338861 -0.316026905460176 -1.43422953017291 -0.705137096796907 0.0518024010556642 0.160841315553126 0.193908394128427 -0.389265017159529 -0.324512088410194 -0.781916452811778 0
"66" 66 0.652392960852012 0.713390697259456 0.657685360102375 -0.0161061250023255 0.132615259933148 -0.481978642969391 -0.000404850398809414 -0.787424420368979 -1.07919772940193 -0.303862220883968 0.416504225212636 -0.539515581385861 -1.77736213275037 3
"67" 67 0 0.035631607985124 0.0197816089743281 -0.380499962379576 -0.896090558659168 -2.10976042410164 -0.421185509326478 -1.02664426428709 -1.69856451570527 -1.21802046851595 -1.05115351428559 -0.705044548968739 0.296651568076115 3
"68" 68 0.226498746545985 0.272660480812192 0.244516070456692 -0.726432221675218 0.153574256060975 0.0993685191782346 0.231633180233712 0.252402024022657 -0.302287134785242 -0.529877438455876 0.0210669797861917 -0.399602405569838 0.595093813863463 3
"69" 69 0.206273509655148 0.427147442242131 0.217420212685523 -0.107858247501144 -0.0680597657683693 -0.150119750670613 -0.968862616003979 0.974396472970368 0.15570518904996 -0.488579073518603 0.346930566836253 -1.13413542808343 -0.262813882809777 3
"70" 70 0.0158266064245254 0.122103619854897 0.0396121877498548 0.662760986459099 -0.4177585171036 0.524219171992985 0.494435421131919 -0.27854990900241 -1.8463247821662 -1.55281956926833 -0.643124951716426 0.192047693924331 0.17149361291602 3
"71" 71 0 0.306985351257026 0.0562346974636067 0.563102502620552 0.897627175898686 -0.56241543421889 0.59120327815309 1.81908814649512 -0.053671617865708 0.273903564670147 0.66367990071603 0.878017403107437 0.183150361214374 3
"72" 72 0.081095133209601 0.187747213523835 0.160210547966641 0.213322523221367 -0.0144413923977408 0.0328445220614027 -1.14467426020766 -1.4055750605249 -0.722807665765022 -1.01332494197626 0.0900447102860701 0.733230501056734 0.04172332849119 3
"73" 73 0.508696905802935 0.752926035784185 0.673538754320988 -0.205967782936865 -1.07174489508696 -0.637087648868586 -0.115726428828039 1.30586575970206 2.55488801509543 1.51350749715966 1.28600614711777 1.04392280967629 -0.303038105003766 3
"74" 74 0.112727231346071 0.39531643060036 0.2055321192195 1.19208240992681 0.566981323099914 -0.944156911908599 -0.0235973842790808 -0.100036654821074 -0.570372031587022 -0.0129726806726482 -0.402161411350469 -0.457175652805826 1.49106672512469 3
"75" 75 0.130911524407566 0.240163308335468 0.179273421824086 -0.16361374417123 0.220202355692088 -1.1017693410097 -0.434385403675727 -1.29569750391399 -0.492146562956341 -0.603252201544587 1.30479601189073 0.203227955886342 0.609880004495359 3
"76" 76 0 0.201450921595097 0.0553731608701345 -1.1066932780935 -0.16027732399187 0.045058941799838 0.231506538919199 0.48847822432321 1.11092455658136 0.943160246424696 2.38149184519086 1.49086397833419 1.31329698564788 3
"77" 77 0 0.337887016590685 0.331510925411874 -0.257454558685782 -1.53036101990822 -0.464569897251071 -0.337333550722866 0.518774609953352 -0.0518935970278512 0.0708604319470467 -0.443529387627751 -0.618284697121724 -0.115274778899296 3
"78" 78 0.502551594283432 0.513924851315096 0.503550932221634 -1.38196621532942 1.96583919992388 0.602406688143167 1.06290987364332 0.86506102096394 0.292929694433366 1.33743784394209 0.887626741562201 0.137024453239291 0.801628475944011 3
"79" 79 0.155063176993281 0.354491968406364 0.288333844861717 0.0912987431490764 0.186357715841211 1.2693968530835 1.14124786972013 0.868105518680451 -0.606376132687338 -0.195400407122529 1.25303197077983 0.1300519376646 -0.0953140634883932 3
"80" 80 0 0.072575751459226 0.0714600419179228 -1.00616870081741 0.247632202115691 0.960437618567099 1.68480881617297 0.156838305278887 1.65577980222827 -0.21593000702834 -0.0592089559936964 -0.380014699945413 -0.036724750430296 3
"81" 81 0.0727607042063028 0.245516790775582 0.0997216318284155 1.29117749414701 0.567822009122221 1.69666647371512 1.36530870460226 0.421081857279611 0.311146540910591 0.284780181652772 0.250285453176404 -0.312634367954505 -0.820638410101568 3
"82" 82 0.830213287146762 9999 1.64034302427369 -0.732978636945457 0.0329401643046253 -1.97967226012162 -2.27992134897542 -2.1121131521038 -0.735186230169897 -1.17615046205255 -0.818303867690102 -0.276769885022509 -1.14789990554365 0
"83" 83 0.174405639758334 0.39353555534035 0.377119507106977 -0.301207054470732 -1.78062625550798 -1.14744078502149 0.0913523895701916 -1.34748278973661 0.0318792306199022 1.95929166819397 1.79089831370849 0.118055508553797 0.700858394671048 3
"84" 84 0.0151193519122899 0.0833268626593053 0.0259363017670319 0.239904916024011 0.653984371067457 0.278200448188887 -0.957606901709924 -1.09997627684148 0.871722739107837 2.14878309019833 1.67830638940494 2.67163871737581 1.19199317996505 3
"85" 85 0.755248695146292 9999 1.33938699302301 -0.696757320546204 -1.03926581137816 -0.250973280718774 0.463469645924021 -0.45501829439555 0.215642738587324 0.459197125060494 0.373304499763045 1.00780091523269 0.447157220921064 0
"86" 86 0.142107558203861 0.451686666812748 0.167488491214042 1.16565978652333 1.11233582383047 -1.48521560236006 -1.61814085440522 1.68696351761144 1.32003044502014 -0.167724278207489 0.59552992671056 0.572758270550924 -0.411620369285281 3
"87" 87 0 0.362274713348597 0.321235562467476 0.43908203305495 -0.333345111396148 0.459716747985038 1.77776301267974 0.915976490026688 0.964753631375779 -0.38405934900629 -1.29381466958501 0.852256615043003 -0.295220225475 3
"88" 88 0 0.0681643767748028 0.058539216610465 -0.809920291972233 -0.67777189635656 0.216832154533225 -0.849383090173809 1.10064832693055 -0.72548560811396 -1.72932678309095 -0.307046775931398 2.29246503059858 0.0621730514747709 3
"89" 89 0.52703684521839 0.854412688175216 0.701001512779173 0.394398125987385 0.161860169560088 -0.246217970066264 -1.84510225782973 -1.61827109339661 -1.21806107536074 -1.76186576140012 -1.85791326671401 -1.7902934997752 -0.740459302905046 3
"90" 90 0.701961586019024 0.887433167779818 0.856535743617956 -1.46655507262828 -0.160027818778328 0.250680230678646 0.277500525452151 0.854930411131975 -0.236006054710685 -2.04958293462872 0.705789489500975 1.3882269506713 0.759152167425027 3
"91" 91 0.446892386535183 0.60321364691481 0.580700592146917 0.00240632681792094 0.0166352557426643 0.195060473814437 -0.403403983457576 -0.876814084051323 0.505128056564671 0.169346841794931 -1.4492932827146 -0.37300982039233 -0.720357121908082 3
"92" 92 0.0025967585388571 0.189928491599858 0.101835451519374 0.685383674617293 0.0140151255683682 -0.890405419087094 0.0999533551436452 -0.293229210102547 -0.252724118672117 0.240577229502011 0.223602965452373 -0.155698063687092 0.957006647219939 3
"93" 93 0.019496928434819 0.230651574209332 0.0351650728184514 -0.427543292107253 0.607769155841245 0.972645205399685 0.141825258352536 -0.646850375644042 0.477564850984585 0.921173761314851 -0.208686822680997 0.435655132947147 0.483575432637618 3
"94" 94 0.858804615447298 0.92888374440372 0.924918846621519 -1.52969750230325 -0.741606290512522 -0.0859199163806501 1.5544325481934 0.192892666614995 -0.610808106328369 0.0617556340565137 -1.54898411121114 0.451621987068762 2.93810905774331 3
"95" 95 0.233191255480051 0.801608674461022 0.262442331215427 0.374861289168604 -0.232707551110731 0.813878203296744 -0.261235581059453 -0.347685573632355 -1.66358707729507 0.079622628496305 -0.768060723793442 -0.205114849565532 0.237807005260325 3
"96" 96 0 0.0546814484987408 0.0155704965182813 -0.463632739281241 -0.439768137407934 1.09024322642705 -0.609905610474305 -1.79400835759812 -0.790150502190613 -0.930617702208774 -0.587107970890942 0.541997166237837 -0.544452871526721 3
"97" 97 0.966066765133291 9999 1.83218487866772 -0.556019053147683 -0.82015543137905 -0.122978347757726 -0.164600327546309 0.501935923136042 -0.436958562243111 -0.685923175576244 -0.621287239372792 -0.651425647685364 -1.47776365458525 0
"98" 98 0.449827022384852 0.61704383790493 0.480171794913835 -0.208914796294167 0.0593089708258685 0.105897403791134 -0.364803447350656 0.747409445840356 0.349251471735946 0.456042603574767 -0.19215858010414 -0.353979825698425 -0.401727591685093 3
"99" 99 0.36166739766486 0.454227635404095 0.451350891226814 0.215411338633217 1.02092509799371 1.17456075402898 2.42469578927004 0.85816612828435 0.529760231476862 -0.762239326619996 -0.224523431200233 -0.359603934610082 -0.164964944916925 3
"100" 100 0.027515024645254 0.0879344833083451 0.0434058092774156 2.21973119176789 0.817230207500094 -0.929981335697112 -1.57344681828371 -1.07071396842939 -1.14171066318728 0.173459829324432 -0.509319131014418 -1.47731867789506 -1.69681046138812 3
